,P1.V3.C,P1.V5.C,P10.V3.C,P10.V5.C,P11.V3.C,P11.V5.C,P12.V3.C,P12.V5.C,P13.V3.C,P13.V5.C,P14.V3.C,P14.V5.C,P15.V3.C,P15.V5.C,P16.V3.C,P16.V5.C,P17.V3.C,P17.V5.C,P18.V3.C,P18.V5.C,P19.V3.C,P19.V5.C,P2.V3.C,P2.V5.C,P20.V3.C,P20.V5.C,P3.V3.C,P3.V5.C,P4.V3.C,P4.V5.C,P5.V3.C,P5.V5.C,P6.V3.C,P6.V5.C,P7.V3.C,P7.V5.C,P8.V3.C,P8.V5.C,P9.V3.C,P9.V5.C,P1.V3.L,P1.V5.L,P10.V3.L,P10.V5.L,P11.V3.L,P11.V5.L,P12.V3.L,P12.V5.L,P13.V3.L,P13.V5.L,P14.V3.L,P14.V5.L,P15.V3.L,P15.V5.L,P16.V3.L,P16.V5.L,P17.V3.L,P17.V5.L,P18.V3.L,P18.V5.L,P19.V3.L,P19.V5.L,P2.V3.L,P2.V5.L,P20.V3.L,P20.V5.L,P3.V3.L,P3.V5.L,P4.V3.L,P4.V5.L,P5.V3.L,P5.V5.L,P6.V3.L,P6.V5.L,P7.V3.L,P7.V5.L,P8.V3.L,P8.V5.L,P9.V3.L,P9.V5.L,P1.V3.CL,P1.V5.CL,P10.V3.CL,P10.V5.CL,P11.V3.CL,P11.V5.CL,P12.V3.CL,P12.V5.CL,P13.V3.CL,P13.V5.CL,P14.V3.CL,P14.V5.CL,P15.V3.CL,P15.V5.CL,P16.V3.CL,P16.V5.CL,P17.V3.CL,P17.V5.CL,P18.V3.CL,P18.V5.CL,P19.V3.CL,P19.V5.CL,P2.V3.CL,P2.V5.CL,P20.V3.CL,P20.V5.CL,P3.V3.CL,P3.V5.CL,P4.V3.CL,P4.V5.CL,P5.V3.CL,P5.V5.CL,P6.V3.CL,P6.V5.CL,P7.V3.CL,P7.V5.CL,P8.V3.CL,P8.V5.CL,P9.V3.CL,P9.V5.CL,total,Taxonomy
Zotu36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,94,0,0,11,1781,0,1,23,46,0,1487,1272,630,114,0,1,0,968,267,0,0,0,3,36,31,10522,23863,3,0,0,4,139,837,9,0,0,0,798,1359,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1094,2,0,0,0,9,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,45515,Bacteria(100.00000000000001);Actinobacteriota(100.00000000000001);Actinomycetia(100.00000000000001);Mycobacteriales(100.00000000000001);Mycobacteriaceae(100.00000000000001);Corynebacterium(100.00000000000001);Corynebacterium accolens(80.20918972332016)
Zotu38,0,0,0,0,1,0,0,0,0,0,0,14,1,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,40,0,11,86,0,0,15,1742,0,1,20,41,0,1478,1303,625,101,2,3,0,964,274,1,0,0,2,31,29,10508,23999,2,0,0,3,145,815,8,0,0,1,803,1316,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1032,1,0,0,0,7,1,4,0,0,0,0,0,0,0,0,0,0,0,2,0,45467,Bacteria(100.00000000000001);Actinobacteriota(100.00000000000001);Actinomycetia(100.00000000000001);Mycobacteriales(100.00000000000001);Mycobacteriaceae(100.00000000000001);Corynebacterium(100.00000000000001);Corynebacterium accolens(88.38339920948619)
Zotu44,0,1,1,0,0,0,0,13,144,8,0,5,0,0,0,60,0,0,0,0,0,0,0,0,0,279,0,0,0,0,0,8,0,0,0,696,108,0,44,0,0,0,126,59,0,1438,0,638,351,106,124,190,194,1286,4919,1987,80,807,4181,403,8,0,6076,0,15,178,0,0,93,1261,739,0,0,2264,641,1156,0,0,506,5843,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,47,50,0,0,0,0,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,38227,Bacteria(100.00000000000006);Firmicutes(100.00000000000006);Bacilli(100.00000000000006);Lactobacillales(100.00000000000006);Streptococcaceae(100.00000000000006);Streptococcus(100.00000000000006);Streptococcus mitis_AR(13.79310344827587)
Zotu43,0,0,0,0,1,0,0,23,176,10,0,6,0,0,0,59,0,0,0,1,0,0,0,0,0,300,2,0,0,0,0,10,0,0,0,683,105,0,31,0,0,0,129,47,0,1444,0,602,354,137,149,258,181,1302,4941,1884,67,790,4207,381,6,0,6136,0,13,227,0,0,105,1221,640,0,0,2314,650,1110,0,0,527,5868,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,32,46,51,0,1,0,0,0,286,1,0,1,0,0,0,0,0,1,0,0,0,0,38213,Bacteria(100.00000000000006);Firmicutes(100.00000000000006);Bacilli(100.00000000000006);Lactobacillales(100.00000000000006);Streptococcaceae(100.00000000000006);Streptococcus(100.00000000000006);Streptococcus mitis_AR(13.79310344827587)
Zotu45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,229,1,0,0,0,0,0,0,0,0,8210,1843,1,0,0,0,0,0,0,0,0,0,0,17688,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,28639,Bacteria(100.0);Actinobacteriota(100.0);Actinomycetia(100.0);Mycobacteriales(100.0);Mycobacteriaceae(95.38302277432712);Corynebacterium(95.38302277432712);Corynebacterium tuberculostearicum(36.93581780538301)
Zotu100,540,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,1,0,0,0,279,0,8645,41,0,0,0,17,0,0,21,0,0,2,3,0,0,0,0,0,145,1,0,0,0,0,5425,2719,1399,2976,1075,0,0,0,1,4,0,0,0,1,1132,1889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1602,102,0,5,0,0,0,0,0,0,0,0,0,0,0,0,28068,Bacteria(100.00000000000003);Actinobacteriota(100.00000000000003);Actinomycetia(100.00000000000003);Mycobacteriales(100.00000000000003);Mycobacteriaceae(100.00000000000003);Corynebacterium(100.00000000000003);Corynebacterium accolens(85.59798534798536)
Zotu103,512,0,0,0,0,0,0,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,8600,39,1,0,0,17,0,0,25,0,0,3,10,3,0,0,0,0,192,1,0,0,0,1,5282,2639,1321,2874,1095,0,0,1,1,2,0,0,0,1,1189,1874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1526,114,1,1,0,0,0,0,0,0,1,0,0,0,0,0,27631,Bacteria(100.00000000000003);Actinobacteriota(100.00000000000003);Actinomycetia(100.00000000000003);Mycobacteriales(100.00000000000003);Mycobacteriaceae(100.00000000000003);Corynebacterium(100.00000000000003);Corynebacterium accolens(81.0010989010989)
Zotu46,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,229,1,0,0,0,0,0,0,1,0,7520,1698,0,0,0,0,0,0,0,2,0,0,0,16837,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26838,Bacteria(99.99999999999999);Actinobacteriota(99.99999999999999);Actinomycetia(99.99999999999999);Mycobacteriales(99.99999999999999);Mycobacteriaceae(95.407867494824);Corynebacterium(95.407867494824);Corynebacterium tuberculostearicum(36.737060041407865)
Zotu48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6355,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19847,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,26429,Bacteria(99.99999999999999);Proteobacteria(99.99999999999999);Gammaproteobacteria(99.99999999999999);Pseudomonadales(99.99999999999999);Moraxellaceae(99.99999999999999);Acinetobacter(99.99999999999999);Acinetobacter stercoris(64.1190476190476)
Zotu47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19613,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,26294,Bacteria(100.0);Proteobacteria(100.0);Gammaproteobacteria(100.0);Pseudomonadales(100.0);Moraxellaceae(100.0);Acinetobacter(100.0);Acinetobacter stercoris(66.91666666666666)
Zotu51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20885,3591,0,0,0,3,0,1,102,223,0,1,0,0,0,0,0,0,22,351,3,0,0,0,0,0,0,0,0,0,0,1,30,13,3,5,1,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,1,0,1,0,0,0,1,1,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25341,Bacteria(100.0);Proteobacteria(100.0);Gammaproteobacteria(100.0);Burkholderiales(100.0);Neisseriaceae(100.0);QFNR01(68.8150183150183);QFNR01 sp016864895(68.8150183150183)
Zotu52,0,0,0,0,0,1,0,1,60,12,0,1,0,0,0,0,1,2,0,0,0,2,0,0,1,0,1,1,0,0,0,1,1,0,0,2,0,0,0,0,20117,3546,0,0,0,2,0,0,106,230,0,0,1,0,0,0,1,0,17,383,4,0,0,0,0,1,0,0,0,0,0,0,19,19,3,3,0,0,2,0,0,1,0,0,0,0,0,0,1,9,0,0,0,1,0,3,0,0,0,0,0,2,0,0,2,0,0,0,1,0,1,0,0,0,0,0,2,1,0,1,24567,Bacteria(100.0);Proteobacteria(100.0);Gammaproteobacteria(100.0);Burkholderiales(100.0);Neisseriaceae(100.0);QFNR01(79.17247863247859);QFNR01 sp016864895(79.17247863247859)
Zotu62,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8852,11798,0,0,0,20,3,0,1,0,0,0,1,21,0,0,0,0,0,148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24414,Bacteria(100.0);Proteobacteria(100.0);Gammaproteobacteria(100.0);Pseudomonadales(100.0);Moraxellaceae(100.0);Acinetobacter(100.0);Acinetobacter johnsonii(93.95873015873016)
Zotu55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24336,Bacteria(99.99999999999999);Firmicutes(84.84848484848483);Bacilli(84.84848484848483);Lactobacillales(81.8181818181818);Enterococcaceae(81.8181818181818);Enterococcus(75.75757575757574);Enterococcus faecalis(75.75757575757574)
Zotu60,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8500,11989,0,0,0,17,2,0,0,0,0,0,3,34,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24145,Bacteria(99.99999999999996);Proteobacteria(99.99999999999996);Gammaproteobacteria(99.99999999999996);Pseudomonadales(99.99999999999996);Moraxellaceae(99.99999999999996);Acinetobacter(99.99999999999996);Acinetobacter johnsonii(94.90047087415505)
Zotu54,12,0,119,728,581,152,11,49,974,0,433,0,185,65,694,316,444,463,0,203,0,37,305,2,170,31,68,42,102,207,30,1,144,237,0,367,2,75,240,91,115,30,1560,253,2,0,91,119,0,24,32,6,0,2,660,531,0,0,0,0,4,0,138,0,0,15,106,516,368,114,54,0,0,0,0,289,11,409,389,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23895,Bacteria(100.0);Firmicutes_A(100.0);Thermoanaerobacteria(100.0);Caldicellulosiruptorales(100.0);Caldicellulosiruptoraceae(100.0);Caldicellulosiruptor(100.0);Caldicellulosiruptor acetigenus(98.83333333333333)
Zotu49,0,1,410,0,0,0,0,0,1,29,0,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,693,11,0,1,2075,3632,1,1,0,0,63,11,1,1,2,12,2366,3864,3,60,12,142,1,7,2,3,1,35,0,25,0,1,0,0,0,64,0,0,0,0,5265,4688,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,74,23626,Bacteria(100.0);Actinobacteriota(100.0);Actinomycetia(100.0);Mycobacteriales(100.0);Mycobacteriaceae(100.0);Lawsonella(100.0);Lawsonella clevelandensis_A(73.0)
Zotu59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,23193,Bacteria(99.99999999999999);Firmicutes(84.84848484848483);Bacilli(84.84848484848483);Lactobacillales(81.8181818181818);Enterococcaceae(81.8181818181818);Enterococcus(75.75757575757574);Enterococcus faecalis(75.75757575757574)
Zotu50,0,1,372,0,0,0,0,0,3,23,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694,7,0,0,2097,3530,1,0,0,0,42,13,0,0,5,12,2408,3857,8,50,10,118,0,2,0,6,0,24,1,26,0,1,0,0,0,70,0,0,0,0,5040,4150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22715,Bacteria(100.0);Actinobacteriota(100.0);Actinomycetia(100.0);Mycobacteriales(100.0);Mycobacteriaceae(100.0);Lawsonella(100.0);Lawsonella clevelandensis_A(79.0)
Zotu63,273,10,52,104,0,436,2,0,25,37,125,114,46,10,21,10,123,36,0,501,0,89,1130,0,18,0,0,30,528,2844,0,2,28,151,0,1931,0,380,7,463,24,0,0,0,0,27,30,242,228,15,2,64,0,0,0,14,0,0,562,0,0,0,0,226,0,3,0,0,35,0,174,13,1102,457,0,295,107,3,311,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22395,Bacteria(100.00000000000009);Proteobacteria(100.00000000000009);Gammaproteobacteria(100.00000000000009);Burkholderiales(100.00000000000009);Burkholderiaceae(100.00000000000009);Comamonas(100.00000000000009);Comamonas acidovorans(100.00000000000009)
Zotu53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22236,Bacteria(100.0);Firmicutes_A(100.0);Clostridia(100.0);Clostridiales(100.0);Clostridiaceae(100.0);Clostridium_AD(47.15714285714282);Clostridium_AD estertheticum(39.252380952380925)
Zotu58,24,0,123,613,544,170,2,39,912,0,392,0,165,57,603,266,415,429,1,196,1,38,266,2,115,33,75,62,79,185,36,0,137,216,0,322,0,72,194,76,92,36,1477,208,4,0,59,87,0,10,26,8,3,0,656,492,0,0,0,1,8,0,175,0,0,5,125,494,272,96,36,0,0,0,0,262,10,406,315,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21837,Bacteria(100.0);Firmicutes_A(100.0);Thermoanaerobacteria(100.0);Caldicellulosiruptorales(100.0);Caldicellulosiruptoraceae(100.0);Caldicellulosiruptor(100.0);Caldicellulosiruptor acetigenus(97.27777777777776)
Zotu74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,1,0,0,0,0,0,126,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,1827,9,0,0,0,0,3376,122,280,0,0,1,0,0,0,0,0,0,37,0,191,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21685,Bacteria(100.00000000000009);Proteobacteria(100.00000000000009);Gammaproteobacteria(100.00000000000009);Enterobacterales(96.15384615384623);Enterobacteriaceae(96.15384615384623);Klebsiella(96.15384615384623);Klebsiella grimontii(96.15384615384623)
Zotu56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,21569,Bacteria(100.00000000000003);Firmicutes_A(100.00000000000003);Clostridia(100.00000000000003);Clostridiales(100.00000000000003);Clostridiaceae(100.00000000000003);Clostridium_AD(52.55798319327733);Clostridium_AD estertheticum(42.925863678804866)
Zotu73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,1,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,1916,16,0,0,0,0,3182,155,277,0,2,0,0,0,0,0,2,0,34,0,167,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21529,Bacteria(100.00000000000009);Proteobacteria(100.00000000000009);Gammaproteobacteria(100.00000000000009);Enterobacterales(96.15384615384623);Enterobacteriaceae(96.15384615384623);Klebsiella(96.15384615384623);Klebsiella grimontii(96.15384615384623)
Zotu69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,1,0,0,1605,16302,2785,11,0,0,0,0,0,0,0,21,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20762,Bacteria(99.99999999999999);Firmicutes(99.81366459627328);Bacilli(99.81366459627328);Staphylococcales(99.81366459627328);Staphylococcaceae(99.81366459627328);Staphylococcus(99.81366459627328);Staphylococcus auricularis(98.33229813664599)
Zotu70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,2,0,0,1505,16046,2727,8,1,0,0,0,0,0,0,35,0,0,0,0,1,0,0,0,4,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20362,Bacteria(99.99999999999999);Firmicutes(99.75152173913041);Bacilli(99.75152173913041);Staphylococcales(99.75152173913041);Staphylococcaceae(99.75152173913041);Staphylococcus(99.75152173913041);Staphylococcus auricularis(98.27301242236017)
Zotu77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,133,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,56,0,0,0,158,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,19859,Bacteria(100.00000000000001);Proteobacteria(56.00000000000001);Gammaproteobacteria(36.00000000000001);Enterobacterales(20.000000000000007);Enterobacteriaceae(20.000000000000007);Escherichia(20.000000000000007);Wolbachia sp000008385(16.000000000000007)
Zotu76,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,182,0,814,0,40,1,1,247,2628,7413,7536,678,50,21,5,0,0,0,0,0,151,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,19779,Bacteria(99.99999999999996);Actinobacteriota(99.99999999999996);Actinomycetia(99.99999999999996);Mycobacteriales(99.99999999999996);Mycobacteriaceae(99.99999999999996);Corynebacterium(99.99999999999996);Corynebacterium amycolatum(95.2380952380952)
Zotu65,0,0,260,0,0,0,0,491,24,79,0,3,5,0,7,1,0,109,8,0,0,0,0,0,0,0,11,0,0,0,2,0,1374,0,25,0,3232,0,2,0,15,98,247,498,0,0,0,0,3,11,17,0,274,17,806,0,202,0,90,118,1053,1,211,7,1,17,0,0,530,82,0,0,1,138,300,0,192,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19777,Bacteria(99.99999999999994);Firmicutes(99.99999999999994);Bacilli(99.99999999999994);DSM-16016(99.99999999999994);Caldibacillaceae(99.99999999999994);Bacillus_J(99.99999999999994);Bacillus_J thermoamylovorans(99.99999999999994)
Zotu75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,206,0,858,0,27,1,0,244,2742,7350,7331,609,52,32,3,0,0,0,0,0,158,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19619,Bacteria(99.99999999999996);Actinobacteriota(99.99999999999996);Actinomycetia(99.99999999999996);Mycobacteriales(99.99999999999996);Mycobacteriaceae(99.99999999999996);Corynebacterium(99.99999999999996);Corynebacterium amycolatum(95.2380952380952)
Zotu80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,135,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,54,0,0,0,158,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,19448,Bacteria(99.99999999999997);Actinobacteriota(59.97649572649581);Actinomycetia(58.801282051282136);Actinomycetales(55.27564102564111);Actinomycetaceae(55.27564102564111);Arcanobacterium(55.27564102564111);Arcanobacterium phocae_A(55.27564102564111)
Zotu67,0,0,244,0,0,0,0,515,29,96,1,5,12,0,4,0,0,106,4,1,0,0,0,0,0,0,8,0,0,2,0,0,1328,1,12,0,3003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19369,Bacteria(100.00000000000001);Firmicutes(100.00000000000001);Bacilli(100.00000000000001);DSM-16016(100.00000000000001);Caldibacillaceae(100.00000000000001);Bacillus_J(100.00000000000001);Bacillus_J thermoamylovorans(100.00000000000001)
Zotu82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0,17,622,133,4,0,0,44,10,0,17973,22,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,5,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,18856,Bacteria(99.99999999999997);Firmicutes(99.99999999999997);Bacilli(99.99999999999997);Staphylococcales(99.99999999999997);Staphylococcaceae(99.99999999999997);Staphylococcus(99.99999999999997);Staphylococcus saprophyticus(95.65217391304346)
Zotu84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,13,599,119,2,0,0,66,20,0,17011,17,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,17885,Bacteria(99.99999999999997);Firmicutes(99.99999999999997);Bacilli(99.99999999999997);Staphylococcales(99.99999999999997);Staphylococcaceae(99.99999999999997);Staphylococcus(99.99999999999997);Staphylococcus saprophyticus(95.65217391304346)
